id,username,created_at,lang,favorite_count,retweet_count,text
1390056757045641219,TennisPuneet,2021-05-05 21:32:11,in,0,0,"@mattracquet No Novak, no controversy ! #simple"
1390042558311673860,TennisPuneet,2021-05-05 20:35:46,en,1,0,@bestevr24 It wasn’t aimed at Nolefam but all the other fams 😂 of course they wouldn’t like it
1390042398504493065,TennisPuneet,2021-05-05 20:35:08,und,0,0,@jain15_sajal Oh!
1390040613576482824,TennisPuneet,2021-05-05 20:28:02,en,0,0,@jain15_sajal What’s up?
1390040447771455490,TennisPuneet,2021-05-05 20:27:23,en,7,0,10.3K people have seen this tweet but only 198 likes... what’s going on around here? 😂 https://t.co/mM0IQcnBPH
1390036461739810819,TennisPuneet,2021-05-05 20:11:32,en,7,0,"You will never be able to control other people’s thoughts or actions. Expect less of others, have higher expectatio… https://t.co/tXcEfVmzLg"
1390005084231196680,TennisPuneet,2021-05-05 18:06:51,en,1,0,@djokertennis My thoughts!
1390004996494831619,TennisPuneet,2021-05-05 18:06:30,en,5,0,@bestevr24 @DjokerNole I don’t like to cause too much embarrassment to others. Being humble 😊
1389982642007851012,TennisPuneet,2021-05-05 16:37:41,en,0,0,@ryanea22 @Shapornvalov Money can buy a lot! Not everything but a lot
1389982356287721474,TennisPuneet,2021-05-05 16:36:33,es,0,0,@JonathanDMorgan @djokertennis No... no...
1389978534072963072,TennisPuneet,2021-05-05 16:21:21,en,4,0,When people buy you clothes in the hope that you will start dressing like them https://t.co/EPQCOhXCwQ
1389976234646556683,TennisPuneet,2021-05-05 16:12:13,en,1,0,@bestevr24 @pavyg @rolandgarros @Wimbledon @usopen @FedEx Haha brilliant! 😆
1389973265360293889,TennisPuneet,2021-05-05 16:00:25,en,0,0,@Joe4Jersey I need clay therapy
1389973157923143680,TennisPuneet,2021-05-05 15:59:59,en,2,0,@Shapornvalov 😂 is that actually him? 😳
1389972526885974025,TennisPuneet,2021-05-05 15:57:29,en,1,0,@Geekworld007 Love it
1389965676127965187,TennisPuneet,2021-05-05 15:30:16,en,0,0,"@RuTheRealest Sure is, ask @DaniilMedwed 😂"
1389965542556160007,TennisPuneet,2021-05-05 15:29:44,en,0,0,"@ManlyTennis Haha, you smashed it! 😂"
1389952946813669378,TennisPuneet,2021-05-05 14:39:41,en,8,0,Roland Garros https://t.co/wBZyAsNVrD
1389952891067277322,TennisPuneet,2021-05-05 14:39:27,en,0,0,@RuTheRealest You got real life sussed out Ru
1389952134888759296,TennisPuneet,2021-05-05 14:36:27,en,8,0,💕 Meddy Boy done good https://t.co/HSvNbXFTzW
1389944897097043970,TennisPuneet,2021-05-05 14:07:42,en,1,0,@RuTheRealest He gained more money than tennis accomplishments
1389944625788506113,TennisPuneet,2021-05-05 14:06:37,en,0,0,@ToniNicfam Who can forget ? ❤️
1389941173477941250,TennisPuneet,2021-05-05 13:52:54,en,0,0,"My biggest crush, gone... so sad 😞 😢 💔

Possibly the most handsome man ever #NickKamen https://t.co/Rm2nrUetgZ"
1389875691068526596,TennisPuneet,2021-05-05 09:32:42,en,1,0,@Geekworld007 Just Do It
1389859928169459716,TennisPuneet,2021-05-05 08:30:03,en,18,0,"When you’re no longer in the competition, you can joke about it! 💕 https://t.co/Z9vS3YuMsi"
1389859678138609664,TennisPuneet,2021-05-05 08:29:04,und,1,0,@Geekworld007 👏🏼 😂
1389859572966477826,TennisPuneet,2021-05-05 08:28:39,nl,1,0,@DjokerSA Hee hee
1389619661461983233,TennisPuneet,2021-05-04 16:35:19,en,10,0,Did he lose again? 👏🏼 https://t.co/Lwjru1vxXw
1389610565836886020,TennisPuneet,2021-05-04 15:59:11,en,3,0,@enricomariariva Agree
1389489370860769281,TennisPuneet,2021-05-04 07:57:36,und,2,0,@KrisSekMNT @Yolitatennis 👏🏼
1389474761642844163,TennisPuneet,2021-05-04 06:59:33,en,3,0,@RafaelNadalFC Don’t we all!
1389467476489089024,TennisPuneet,2021-05-04 06:30:36,und,5,0,@RickyBobbyCA @waynehicks2020 😂
1389345503574384642,TennisPuneet,2021-05-03 22:25:55,und,13,0,@CincyTennis 🐐
1389323504655421447,TennisPuneet,2021-05-03 20:58:30,en,7,0,@Yolitatennis @anknorth @bjorn6 This exactly Yolita
1389323352104480768,TennisPuneet,2021-05-03 20:57:54,en,1,0,@bjorn6 @anknorth @Yolitatennis @rolandgarros @Wimbledon Was it? I honestly don’t recall that. And when Roger was l… https://t.co/1oGNL9MspY
1389322880480055301,TennisPuneet,2021-05-03 20:56:01,en,0,0,@bjorn6 @anknorth @Yolitatennis Greatest 100 players of all time is a different thing IMO. When you try to say ‘Nov… https://t.co/dz0HFsg0HR
1389288949659676681,TennisPuneet,2021-05-03 18:41:11,en,0,0,"@bjorn6 @Yolitatennis It really isn’t valid. For a start, the men play much longer matches in the Slams. That changes everything!"
1389254698432188419,TennisPuneet,2021-05-03 16:25:05,und,1,0,@DjokoObsessed 😂
1389254558778630144,TennisPuneet,2021-05-03 16:24:32,en,1,0,@FedalFanatic 👏🏼 congrats!
1389249672938762244,TennisPuneet,2021-05-03 16:05:07,en,1,0,"@CindyBlack3 Yes, agree"
1389249011199188994,TennisPuneet,2021-05-03 16:02:29,en,25,0,Time for some light entertainment ... #rasputinchallenge https://t.co/6zssH1JwGW
1389222334863712262,TennisPuneet,2021-05-03 14:16:29,en,19,0,I actually think @ozmo_sasa owes #Nolefam an apology for this tweet. It’s THAT bad https://t.co/8N4Lv9YBdg
1389221905807314949,TennisPuneet,2021-05-03 14:14:47,en,1,0,@udaysb12 Does anybody believe what Gatto says?
1389221596527833089,TennisPuneet,2021-05-03 14:13:33,en,10,0,@NoleLondon I was thinking about this again today. I wonder if Graf feels like a bit of a fraud?
1389219343234445314,TennisPuneet,2021-05-03 14:04:36,en,284,34,"If you’re not gonna tell Roger and Rafa they need to hit 23 Slams to level with Serena, don’t you dare tell me Nova… https://t.co/Wst1yYMtLz"
1389217048954347525,TennisPuneet,2021-05-03 13:55:29,und,6,0,@tomk429 @ozmo_sasa 💯
1389216961633062917,TennisPuneet,2021-05-03 13:55:08,en,12,1,@Yolitatennis It’s ridiculous. They never did compare the tours before Novak overtook Roger. The two sexes don’t co… https://t.co/yV5q0N5nbE
1389215683846750208,TennisPuneet,2021-05-03 13:50:04,en,33,1,Imagine comparing men’s football with women’s football https://t.co/8N4Lv9YBdg
1389215409744842752,TennisPuneet,2021-05-03 13:48:58,en,101,2,@ozmo_sasa Please don’t compare the tours. Nobody did that when Federer had the 310 record. Not once.
1389215229263892481,TennisPuneet,2021-05-03 13:48:15,und,1,0,@Geekworld007 😂
1389185967819567106,TennisPuneet,2021-05-03 11:51:59,en,4,1,@ToniNicfam @NoleLondon @PiperoidD @DjokerNole We have the 427 and 607!
1389180654064214016,TennisPuneet,2021-05-03 11:30:52,und,1,0,@theafriyie_ 😂
1389166654991609858,TennisPuneet,2021-05-03 10:35:14,en,1,0,"@Geekworld007 Serial killer is out there, slaying the pianist! 😭"
1389166466654683136,TennisPuneet,2021-05-03 10:34:29,en,1,0,When is my fave Nadal playing in Madrid?
1389136420355387393,TennisPuneet,2021-05-03 08:35:06,en,1,0,@theafriyie_ So are you!
1389133537748598786,TennisPuneet,2021-05-03 08:23:38,en,1,0,@JonPhil81081632 @jed_mercurio @Line_of_duty It’s def coming
1389131260602298370,TennisPuneet,2021-05-03 08:14:35,en,2,0,@Lou__007 Carmichael’s behaviour was very odd and subdued which tells me S7 is coming
1389131071413964800,TennisPuneet,2021-05-03 08:13:50,und,1,0,@mari_leno 🥰 😂
1388985031054536714,TennisPuneet,2021-05-02 22:33:32,en,2,0,@Pimlico888 I think they got too entangled and didn’t know how to get out of it in a way that was interesting. Ther… https://t.co/UbUwOLR22U
1388981359344033807,TennisPuneet,2021-05-02 22:18:56,en,4,0,@enricomariariva Nope. He will never lose his points. 😂 never
1388980830815592448,TennisPuneet,2021-05-02 22:16:50,en,1,0,@DjokerNole @jelenadjokovic Happy Easter 🐣 💕
1388967161947906052,TennisPuneet,2021-05-02 21:22:31,en,0,0,@Certinfy I literally watched nothing else for one month. It was tough and it felt like overeating 😂 but it was a g… https://t.co/mH92NG7egs
1388965969867980801,TennisPuneet,2021-05-02 21:17:47,en,1,0,"@Certinfy Haha, I always try to enjoy the journey... it’s not always about the destination!"
1388965169183797249,TennisPuneet,2021-05-02 21:14:36,en,1,0,Last #LineOfDuty tweet: I find it weird that the last series took place in 2020 and there was no mask in sight!
1388963996221464580,TennisPuneet,2021-05-02 21:09:57,en,0,0,"Thanks for nothing, mate #LOD #LineofDutyFinale https://t.co/pO1uTZclWK"
1388963213056880648,TennisPuneet,2021-05-02 21:06:50,en,1,0,@JonPhil81081632 Really?
1388963150071009285,TennisPuneet,2021-05-02 21:06:35,en,1,0,"@Lou__007 Yep, they had to keep it open. Otherwise they would have killed Steve or Kate off."
1388963016302080002,TennisPuneet,2021-05-02 21:06:03,en,1,0,@GforceGill @Lou__007 Totally flat.
1388962811087400960,TennisPuneet,2021-05-02 21:05:14,en,2,0,@NoleLondon @GforceGill They didn’t know how to end it... it was emotional to see them go down the lift I guess 😂
1388962511718912004,TennisPuneet,2021-05-02 21:04:03,en,1,0,I binged this whole show in one month so I could watch this non-ending with everyone else. 😆 #LOD
1388962256935862274,TennisPuneet,2021-05-02 21:03:02,en,2,0,When the end is not the end #LOD
1388961953599664130,TennisPuneet,2021-05-02 21:01:50,en,2,0,@Lou__007 Hmm. Weird kind of non-ending I felt! They left it open for S7
1388946619438075904,TennisPuneet,2021-05-02 20:00:54,en,0,0,@Lou__007 Exciting!
1388938885527478276,TennisPuneet,2021-05-02 19:30:10,en,1,0,@Lou__007 Gorgeous!
1388938538578763776,TennisPuneet,2021-05-02 19:28:47,en,1,0,@vanChimz Done! 💕
1388930610169843717,TennisPuneet,2021-05-02 18:57:17,und,0,0,@Oloni 💯
1388922777634213895,TennisPuneet,2021-05-02 18:26:09,und,0,0,@MajcinSin 🔥
1388904727598018565,TennisPuneet,2021-05-02 17:14:26,en,42,1,"There are three fan bases: GoatFam, ClayFam and HowDidThatHappenFam"
1388904003749126144,TennisPuneet,2021-05-02 17:11:33,en,10,0,"Any Goatfam members who follow me but I don’t follow, please 👋🏼 and I will follow back!"
1388805270734884874,TennisPuneet,2021-05-02 10:39:13,en,3,0,@RegeShreya @jelenadjokovic 💕 so nice!
1388802366766522368,TennisPuneet,2021-05-02 10:27:41,und,34,2,🤩 🥰 https://t.co/TwNQTU6sYS
1388797716956860422,TennisPuneet,2021-05-02 10:09:12,en,4,0,Let’s get Mats Wilander on the case! https://t.co/u0Gr9xktRW
