id,username,created_at,lang,favorite_count,retweet_count,text
1390113230958338057,zabackj,2021-05-06 01:16:35,en,0,3,"RT @alansmurray: I went to NY for first time in six months yesterday, and here’s what greeted me in Times Square.  Bravo, #FortuneEducation…"
1390080855868051456,zabackj,2021-05-05 23:07:57,en,1,0,Pizza night 🍕🍕🍕 https://t.co/8XAybqZ3kK
1390077936842289154,zabackj,2021-05-05 22:56:21,en,0,3,"RT @thekitchn: Baked, assembled, and devoured in mere minutes.
https://t.co/eBkBwCsofe"
1390045436275269638,zabackj,2021-05-05 20:47:12,en,0,3,RT @bayareawriter: LatAm e-commerce holding company Valoreo announced today it received an undisclosed investment from @KaszekVentures. Her…
1390045407854702594,zabackj,2021-05-05 20:47:05,en,0,5,"RT @bayareawriter: Another huge round — and new unicorn — out of LatAm, which is on fire 🔥"
1390036492316291076,zabackj,2021-05-05 20:11:40,en,0,2,"RT @nichcarlson: Big, good news...

We just got our first evidence that Moderna's coronavirus booster shot works to fight variants https://…"
1390036419108814850,zabackj,2021-05-05 20:11:22,und,2,0,@nichcarlson https://t.co/YAEmIRMIw3
1390025756160446468,zabackj,2021-05-05 19:29:00,en,3,0,Don’t blame a clown for being a clown. Ask yourself why you keep going to the circus.
1390020461627682822,zabackj,2021-05-05 19:07:58,en,0,0,This ricotta gnocchi recipe with leeks and peas will cure your fear of making pasta | ⁦@washingtonpost⁩  https://t.co/wOwgHN7u1K
1390015001746984963,zabackj,2021-05-05 18:46:16,en,0,0,I seriously didn’t expect to both enjoy and trust the #semiautonomous features on my new @BMW. https://t.co/6ohFLO3k5n
1390013164213968901,zabackj,2021-05-05 18:38:58,en,0,140,RT @Variety: ‘Succession’ Season 3 Casts Adrien Brody https://t.co/mWjiJG5AFD
1390002926748409858,zabackj,2021-05-05 17:58:17,en,0,19,RT @BusinessInsider: Google says it will be more flexible with remote work as it starts bringing workers back into offices https://t.co/RI1…
1390001210237890563,zabackj,2021-05-05 17:51:28,en,0,2,"RT @nichcarlson: It seems like Insider columnist @lopezlinette does not think New Yorkers should vote for Andrew Yang.

New York City doesn…"
1389999371673079810,zabackj,2021-05-05 17:44:09,en,0,26,RT @Forbes: Blue Origin today began ticket sales for commercial space tourism flights on their appropriately-named 'New Shepard' rocket htt…
1389999120946024450,zabackj,2021-05-05 17:43:10,und,0,0,https://t.co/q6qG9KQGpd https://t.co/Wac2nVDnlk
1389998963936403457,zabackj,2021-05-05 17:42:32,en,0,9,RT @njdotcom: 34 N.J. breweries now offering a free beer for vaccine shots. Here’s the growing list. https://t.co/cxbr89Z6i2 https://t.co/B…
1389998927060119553,zabackj,2021-05-05 17:42:23,en,0,2,"RT @esquire: A new book says the story of a teenager who posed as a pilot, a doctor, and a lawyer that inspired the beloved Steven Spielber…"
1389995494684995595,zabackj,2021-05-05 17:28:45,en,0,1,RT @scotbryson: Who else wants to go to go to space?
1389995430235320321,zabackj,2021-05-05 17:28:30,en,0,4,"RT @dpaschel: ""The morality and efficacy of going public earlier"" @alex @nmasc_ @CGates123 w/ @smcakebread @yext $YEXT, @salesforce $CRM, @…"
1389994959969951753,zabackj,2021-05-05 17:26:37,und,0,0,❤️❤️ @googlenest @BMWUSA https://t.co/d8ekas1uSM
1389986731605254150,zabackj,2021-05-05 16:53:56,en,0,7,RT @BW: Tequila saw bigger sales gains than brandy and vodka during 2020 as liquor sales jumped by 7.7% during the coronavirus pandemic htt…
1389986623107047427,zabackj,2021-05-05 16:53:30,en,0,40,"RT @RollingStone: May is “Masturbation Month” (yes, it's a thing) and there’s never been a better time to explore a little self-stimulation…"
1389983243731091459,zabackj,2021-05-05 16:40:04,en,0,0,@alex You deserve it.
1389981915164385280,zabackj,2021-05-05 16:34:47,en,0,7,RT @Seinfeldism1: This looks familiar. This reminds me of something. I can do this. #Seinfeld / S09E18 The Frogger https://t.co/Ysm9j1EiMR…
1389980695901179904,zabackj,2021-05-05 16:29:57,en,0,1,RT @bmwblog: Dutch dealer creates custom BMW iX3 M electric SUV - https://t.co/mCYa5lPU9f #BMWIX3 #BMWIX3M
1389978771923640326,zabackj,2021-05-05 16:22:18,en,0,4,"RT @thekitchn: Extra-crispy skin and a sticky, citrusy glaze.
https://t.co/P9ZIHDgHXQ"
1389978309161885699,zabackj,2021-05-05 16:20:28,en,0,1,"RT @BW: We tested this $1,495 hand-cranked coffee grinder. You might break a sweat, but it's worth it https://t.co/lfTPhN31Cu"
1389978198046355462,zabackj,2021-05-05 16:20:01,en,0,15,RT @TechCrunch: You can bid for a seat on Blue Origin’s first human spaceflight on July 20 https://t.co/nnWWLtDDQu by @breadfrom
1389976525173297154,zabackj,2021-05-05 16:13:22,en,0,1,RT @ImpactPartnrs: How To Succeed In Transitioning A Family Business To The Next Generation | @Forbes  https://t.co/8MHJseWvN7
1389976218221563910,zabackj,2021-05-05 16:12:09,und,0,0,https://t.co/K2aeHzgras https://t.co/RMHEGftUxp
1389972066661711878,zabackj,2021-05-05 15:55:39,und,0,1,RT @YourProtagonist: https://t.co/xTFwcwTWuU
1389971486698577925,zabackj,2021-05-05 15:53:21,en,0,24,"RT @axios: NEW: If Paris climate targets are not met, the world runs a growing risk of accelerating and potentially unstoppable sea level r…"
1389970288071294978,zabackj,2021-05-05 15:48:35,en,0,1,RT @bizboyle: A former CEO of Dow Jones has launched a startup to tackle the global crisis of misinformation. God speed sir. https://t.co/K…
1389970019753336834,zabackj,2021-05-05 15:47:31,en,0,4,RT @esquire: Bennett Winch's Cargo Range is well worth the investment. https://t.co/x7aX1qVCOw
1389969440440193026,zabackj,2021-05-05 15:45:13,en,2,0,@ImpactPartnrs @JayKolbe @Connatix It’s always good hearing a POV from @ImpactPartnrs client @Connatix. With a stro… https://t.co/kOtvjXaH8V
1389966540691345408,zabackj,2021-05-05 15:33:42,en,0,1,"RT @ImpactPartnrs: A wonderful piece about returning to the roots of advertising by client Jenn Chen at @Connatix. 

Why Advertisers Should…"
1389961396192940032,zabackj,2021-05-05 15:13:15,en,0,9,"RT @MarketWatch: The biggest part of the U.S. economy is growing rapidly and rehiring more workers, ISM shows https://t.co/xW4krLIxQ6"
1389961258749808643,zabackj,2021-05-05 15:12:42,en,0,1,RT @esquire: 'Sons of Sam' director @joshzeman discusses the compelling theory that the infamous David Berkowitz did not act alone. https:/…
1389961221667971078,zabackj,2021-05-05 15:12:34,en,0,2,RT @RobbReport: Hop in. https://t.co/1H3Hn8Z1OH
1389961174268133376,zabackj,2021-05-05 15:12:22,en,0,9,RT @Seinfeldism1: You want a piece of me? You got it! #Seinfeld S08E04 - The Little Kicks https://t.co/6Oq5BlxK0E https://t.co/7pJATOb6S9
1389954504083247106,zabackj,2021-05-05 14:45:52,en,0,2,RT @EricNewcomer: The Untold Story of How Jeff Bezos Beat the Tabloids https://t.co/IGcVx0iRAb @BradStone
1389953968483323910,zabackj,2021-05-05 14:43:44,en,0,40,"RT @spockmood: ""Don’t cry it’s just a scene""

The scene: https://t.co/Dap65XCbIz"
1389953918147366912,zabackj,2021-05-05 14:43:32,en,0,27,RT @Forbes: Fauci Warns Not To ‘Declare Victory Prematurely’ By Dropping Covid-19 Restrictions—But Getting 70% Vaccinated Would Have ‘Subst…
1389953086630866947,zabackj,2021-05-05 14:40:14,en,1,0,I’ve become a big fan of sitting down while I pee. #classy
1389951990109818892,zabackj,2021-05-05 14:35:53,und,0,0,#Seinfeld @SeinfeldTV https://t.co/jSB8SNT6Ke
1389950209262772226,zabackj,2021-05-05 14:28:48,en,0,0,America in 2021 is a bad place to be stupid.
1389949500026933249,zabackj,2021-05-05 14:25:59,und,0,0,https://t.co/KGIV6QyjHK https://t.co/KbnhlBnzwv
1389948095790735364,zabackj,2021-05-05 14:20:24,en,0,1,RT @bmwblog: Video: BMW M440i dubs it much more likeable in person - https://t.co/ntmTRXU8RK #BMW4Series #BMWM440i
1389947673344610304,zabackj,2021-05-05 14:18:43,en,1,0,@ossingerj @justinaknope @wealth @crypto Good story! https://t.co/rzP3hqvVJL
1389947051933413378,zabackj,2021-05-05 14:16:15,en,1,0,Wednesday night is pizza night! 🍕🍕🍕 https://t.co/OUgz80WPBs
1389945505795518471,zabackj,2021-05-05 14:10:07,und,0,0,@alex https://t.co/5AYlP0oTYk
1389945232767295492,zabackj,2021-05-05 14:09:02,en,0,5,"RT @DominicMadori: Spoke to the new owner of Miami's exclusive Bath Club, which once barred Black and Jewish people from entering. 

The cl…"
1389940703749357568,zabackj,2021-05-05 13:51:02,en,0,0,First Drive: This Ferrari 330 LMB Recreation Is a Le Mans Racer for the Road | ⁦@RobbReport⁩  https://t.co/ye6qullVl8
1389940583989403653,zabackj,2021-05-05 13:50:33,en,0,0,13 Superior Cobb Salads That Will Turn Salads Haters Into Lovers | ⁦@ParadeMagazine⁩  https://t.co/bOunmydMIy
1389939578308530177,zabackj,2021-05-05 13:46:33,en,0,5,"RT @Seinfeldism1: Estelle: (after seeing Frank trying on the Bro) I lived with him for forty years, I never saw him trying on my underwear.…"
1389939535975534595,zabackj,2021-05-05 13:46:23,und,0,15,RT @TrekCore: #StarTrek https://t.co/QNuR9nk6cN
1389939103433646083,zabackj,2021-05-05 13:44:40,en,0,0,Ok…@nevadagrosa of @cheddar is growing on me. https://t.co/P8l29twNJy
1389938533658468352,zabackj,2021-05-05 13:42:24,en,0,0,She’s such a horrible human being. Such an easy target for the @GOP. https://t.co/su1cd60GlD
1389938302548066307,zabackj,2021-05-05 13:41:29,en,0,16,RT @business: U.S. private employers in April added the most jobs in seven months https://t.co/UizxES1b2I
1389937625570611205,zabackj,2021-05-05 13:38:48,en,0,0,"Currently enjoying @cheddar much more today at this same time, as opposed to yesterday or Monday. https://t.co/YgxbH9YSoW"
1389936089494872064,zabackj,2021-05-05 13:32:42,und,0,0,#WorkLifeHarmony
1389934291044425728,zabackj,2021-05-05 13:25:33,en,0,69,RT @CNBC: Facebook will keep Trump ban in place https://t.co/KVFuX1dSr5
1389934266780356609,zabackj,2021-05-05 13:25:27,en,0,1,"RT @thekitchn: Uncannily similar.
https://t.co/5Bq1xAs16l"
1389934187239641091,zabackj,2021-05-05 13:25:08,en,0,4,RT @gilliantett: Yes @profgalloway BUT they also had a long standing tradition of mask wearing since they know this physically reduces tran…
1389934055521767433,zabackj,2021-05-05 13:24:37,en,0,1,"RT @bayareawriter: .@nmasc_ took an inside look at a startup that wants to improve fertility outcomes with AI

https://t.co/MhaKZBeTWJ"
1389934020021166080,zabackj,2021-05-05 13:24:28,en,0,4,"RT @MarketWatch: Just in:

Facebook’s oversight board has upheld the company’s decision to restrict former President Donald Trump’s access…"
1389933222797131781,zabackj,2021-05-05 13:21:18,en,0,1,RT @ImpactPartnrs: Happy #CincodeMayo https://t.co/TkoWkXrbYm
1389933202773528577,zabackj,2021-05-05 13:21:13,en,0,1,"RT @ImpactPartnrs: Tomorrow from client @DCfinance, a global #familyoffice network. https://t.co/Q6hugW4KGc"
1389922386225598465,zabackj,2021-05-05 12:38:15,en,0,1,RT @esquire: It's a collab that feels like it should have happened ages ago—and it's finally here. https://t.co/8xtncS8OlE
1389922313873903618,zabackj,2021-05-05 12:37:57,en,0,2,RT @philipjonathn: “He’s in great spirits!” is what you say about someone struggling with severe grief or trauma. Poor thing :(
1389920240788705281,zabackj,2021-05-05 12:29:43,en,0,3,RT @ImpactPartnrs: Thank you again to @BusinessInsider for including two of our clients in your story on #familyoffices investing into #cry…
1389919767591534593,zabackj,2021-05-05 12:27:50,en,0,0,I need to post this again because I’m so happy! ❤️ https://t.co/dPK1LPxW5C
1389919635231944705,zabackj,2021-05-05 12:27:19,und,0,0,#Seinfeld @SeinfeldTV #Marriage https://t.co/E2cm1cPQEu
1389916570546229254,zabackj,2021-05-05 12:15:08,en,0,1,"RT @ReputationRx: Reputation needs restoring for tech to move to Utah, NPR.
https://t.co/SY0tNmtfqF"
1389916533523193857,zabackj,2021-05-05 12:14:59,en,0,557,"RT @ValaAfshar: The most important thing is to live a fabulous life.

As long as it’s fabulous I don’t care how long it is. —Freddie Mercur…"
1389916462907858950,zabackj,2021-05-05 12:14:42,en,0,10,RT @jiveDurkey: look at this little sweetheart 🐷 we share the earth with the most incredible sentient beings 🌱🪴 https://t.co/Ql7M54IV8I
1389916290698158080,zabackj,2021-05-05 12:14:01,en,3,0,"@carolmassar I just bought myself a new BMW X5 last week. Carol, wanna go for a ride? My husband won’t mind. Lol https://t.co/oKRF3cVuuw"
1389915047237914625,zabackj,2021-05-05 12:09:05,en,0,0,I still have zero interest in having #cryptocurrency as part of my investment portfolio. My broker at @MerrillLynch… https://t.co/nMyg2ApRan
1389914596652331011,zabackj,2021-05-05 12:07:17,en,0,4,RT @alex: Doge is as useful as Bitcoin so I dunno why this arg isn’t more controversial
1389913298683011075,zabackj,2021-05-05 12:02:08,en,0,10,RT @khalafroula: Congratulations to the Guardian
1389913185717792768,zabackj,2021-05-05 12:01:41,en,0,1,RT @Dineshdesilva: The latest The Technology Leader! https://t.co/N92LTMihUu #digitalmarketing #marketing
1389912461839634432,zabackj,2021-05-05 11:58:48,en,0,0,I am taking a half day on Friday. #SummerIsComing #JerseyShore
1389911368091029506,zabackj,2021-05-05 11:54:28,en,2,0,In my happy morning place with @jillwagnerTV and @BakerMachado of @cheddar on my screen. #xanadu
