id,username,created_at,lang,favorite_count,retweet_count,text
1390009159458856960,katiewalshstx,2021-05-05 18:23:03,en,1,0,"@jaygootz I like the cotton sheets and the silk pillowcase I have from them, haven't tried the towels. This is the… https://t.co/gi0DDEvf3Z"
1390008320296058883,katiewalshstx,2021-05-05 18:19:43,en,1,0,@jaygootz the Brooklinen silk pillowcase!
1390004601412149250,katiewalshstx,2021-05-05 18:04:56,en,12,1,Sometimes I look at my timeline and I'm like... who are these people
1390003727919054850,katiewalshstx,2021-05-05 18:01:28,en,3,0,@karenyhan Happy birthday to one of the best to ever do it. I got you this press release about a new Ben Mendelsohn… https://t.co/gu0TrfGy3w
1390003315941933057,katiewalshstx,2021-05-05 17:59:50,en,3,0,"Billy Crystal wrote himself a great part in HERE TODAY, but didn't write any other characters. Justice for Tiffany… https://t.co/1ZrY43FCe7"
1389822779822776322,katiewalshstx,2021-05-05 06:02:27,en,0,2,"RT @JJS_III: I regret to inform you, even my straight followers, that there is already a gay p*rn ""parody"" of the Capitol insurrection, and…"
1389822770242932737,katiewalshstx,2021-05-05 06:02:24,en,1,0,@JJS_III I'm SCREAMING
1389771693472706565,katiewalshstx,2021-05-05 02:39:27,en,3,0,@LouisPeitzman this crew...
1389718808995106816,katiewalshstx,2021-05-04 23:09:18,en,98,2,"Big screen, ice cold AC, proper sound system... I almost teared up."
1389671848346931200,katiewalshstx,2021-05-04 20:02:42,en,4,0,@JimJarmuschHair triggering
1389435111012139015,katiewalshstx,2021-05-04 04:21:59,en,7,0,The RUBY SPARKS scene in Family Arcade was very important to me
1389434504209518593,katiewalshstx,2021-05-04 04:19:34,en,1,0,@Jfcdoomblade it's so fun
1389433938091798529,katiewalshstx,2021-05-04 04:17:19,und,18,1,YAY https://t.co/FIOo8D3uTe
1389432641552752647,katiewalshstx,2021-05-04 04:12:10,en,1,0,@rivetting Obviously I watched the screener too late
1389404679130472449,katiewalshstx,2021-05-04 02:21:04,en,0,0,@sanjmovies we love fashion and dancing
1389382801703673856,katiewalshstx,2021-05-04 00:54:08,en,0,46,RT @BeyondFest: The Kathryn Bigelow on the set of NEAR DARK with The Lance Henriksen. https://t.co/arri4ub95y
1389382020388724740,katiewalshstx,2021-05-04 00:51:01,en,0,0,@sanjmovies Sanj this film is FOR YOU
1389380840455426050,katiewalshstx,2021-05-04 00:46:20,en,12,1,"I watched the J Balvin doc THE BOY FROM MEDELLÍN (on Prime on Friday), and my main takeaway is that I need to go to a J Balvin concert ASAP."
1389371012450381825,katiewalshstx,2021-05-04 00:07:17,en,0,0,"@AWolfeful @BeyondYoga Beyond is ideal for barre/yoga, and I've hiked a bunch in their leggings/biker shorts (don't… https://t.co/wiQqICVcIh"
1389368078668996609,katiewalshstx,2021-05-03 23:55:37,en,3,0,"@AWolfeful What activity? I swear up and down by @BeyondYoga, a local LA, women-owned company. Softest yoga pants/b… https://t.co/pzFPjxIkYd"
1389324975744512001,katiewalshstx,2021-05-03 21:04:21,en,2,0,@hijean @yrfatfriend could be an expert on this!
1389310482478104582,katiewalshstx,2021-05-03 20:06:45,en,0,0,@tbrick2 yes yes YES
1389302339966619648,katiewalshstx,2021-05-03 19:34:24,en,103,9,"Yay! We're getting back to normal! 
Oh fuck. We're getting back to normal."
1389295981884186628,katiewalshstx,2021-05-03 19:09:08,en,0,71,"RT @jenyamato: As influential as @RottenTomatoes is, the company’s Asian Am roots are often overlooked. Jackie Chan films, @Cal buds, Wushu…"
1389057687623593985,katiewalshstx,2021-05-03 03:22:14,fr,0,0,@jay_smb Excellent accent
1389027918240571392,katiewalshstx,2021-05-03 01:23:57,en,1,0,@potato_shaped sorry.... Rolling Rock
1389016793725890562,katiewalshstx,2021-05-03 00:39:44,en,1,0,@mdabild It’s called Mare of Easttown! On HBO
1389015776724602883,katiewalshstx,2021-05-03 00:35:42,en,1,0,"@metaplexmovies good show, good stuff"
