,id,username,created_at,lang,cleaned_tweets,favorite_count,retweet_count,text,tokens,lemmas
0,1390057472208084996,buissonnierem,2021-05-05 21:35:02,en,hugely important first step - time usg use leverage get companies share vx know-how,2,1,Hugely important first step - now time for the USG to use its leverage to get companies to share Vx know-how… https://t.co/4G14imCuD3,"[hugely, important, first, step, -, time, usg, use, leverage, get, companies, share, vx, know-how]","['hugely', 'important', 'step', 'time', 'usg', 'use', 'leverage', 'company', 'share', 'vx', 'know']"
1,1390032832026890243,buissonnierem,2021-05-05 19:57:07,en,gregggonsalves: always said #tripswaiver start we're starting line need tech transfer need usg us,0,332,"RT @gregggonsalves: We have ALWAYS said #TRIPSwaiver was a start. We're now at the starting line. We need tech transfer now, need USG to us…","[gregggonsalves:, always, said, #tripswaiver, start, we're, starting, line, need, tech, transfer, need, usg, us]","['gregggonsalves', 'say', 'tripswaiver', 'start', 'start', 'line', 'need', 'tech', 'transfer', 'need', 'usg']"
2,1390024548737818626,buissonnierem,2021-05-05 19:24:12,en,ambassadortai: extraordinary times circumstances call extraordinary measures us supports waiver ip prote,0,17329,"RT @AmbassadorTai: These extraordinary times and circumstances of call for extraordinary measures. 

The US supports the waiver of IP prote…","[ambassadortai:, extraordinary, times, circumstances, call, extraordinary, measures, us, supports, waiver, ip, prote]","['ambassadortai', 'extraordinary', 'time', 'circumstance', 'extraordinary', 'measure', 'support', 'waiver', 'ip', 'prote']"
3,1389651383109013505,buissonnierem,2021-05-04 18:41:22,en,us ability mobilize resources powerful leverage companies far resisted serious,1,2,The US has the ability to mobilize resources and powerful leverage over companies that have so far resisted serious… https://t.co/SgSbqXaD8f,"[us, ability, mobilize, resources, powerful, leverage, companies, far, resisted, serious]","['ability', 'mobilize', 'resource', 'powerful', 'leverage', 'company', 'far', 'resist']"
4,1389546723941490690,buissonnierem,2021-05-04 11:45:30,en,akapczynski: pharma claims vaccines complex made global south check history proven utterly,0,73,RT @akapczynski: Pharma claims that vaccines are too complex to be made in the global South. Check out how history has proven them utterly…,"[akapczynski:, pharma, claims, vaccines, complex, made, global, south, check, history, proven, utterly]","['akapczynski', 'pharma', 'claim', 'vaccine', 'complex', 'global', 'south', 'check', 'history', 'prove', 'utterly']"
5,1389321069593518084,buissonnierem,2021-05-03 20:48:49,en,drtomfrieden: take time expand global vaccine productionwe must start india south korea singapore brazil,0,104,"RT @DrTomFrieden: It will take time to expand global vaccine production—we must start now. India, South Korea, Singapore, Brazil and other…","[drtomfrieden:, take, time, expand, global, vaccine, productionwe, must, start, india, south, korea, singapore, brazil]","['drtomfrieden', 'time', 'expand', 'global', 'vaccine', 'productionwe', 'start', 'india', 'south', 'korea', 'singapore', 'brazil']"
6,1389212259109511171,buissonnierem,2021-05-03 13:36:27,en,uplifting news drc - last evd outbreak huge credit due local health workers,2,0,"Uplifting news from DRC - last EVD outbreak is over, huge credit due to local health workers  https://t.co/EEX97pUXBn","[uplifting, news, drc, -, last, evd, outbreak, huge, credit, due, local, health, workers]","['uplifting', 'news', 'drc', 'evd', 'outbreak', 'huge', 'credit', 'local', 'health', 'worker']"
7,1388547305540837378,buissonnierem,2021-05-01 17:34:10,en,thread,7,2,Your WE thread 👇👇👇 https://t.co/UVPK1twYH2,[thread],['thread']
8,1387856421342035969,buissonnierem,2021-04-29 19:48:50,en,(b doses) manufacturers declared target produced april reach announced,14,6,8% (1.2B doses) of manufacturers’ declared target for  2021 had been produced as of April. To reach the announced 1… https://t.co/PQ0fZsBdmY,"[(b, doses), manufacturers, declared, target, produced, april, reach, announced]","['b', 'dose', 'manufacturer', 'declare', 'target', 'produce', 'april', 'reach', 'announce']"
9,1387829522028957699,buissonnierem,2021-04-29 18:01:57,en,factory owners bangladesh canada said stand ready retrofit facilities move forward vx,28,11,Factory owners from Bangladesh to Canada have said they stand ready to retrofit facilities and move forward with Vx… https://t.co/gC9UDekwck,"[factory, owners, bangladesh, canada, said, stand, ready, retrofit, facilities, move, forward, vx]","['factory', 'owner', 'bangladesh', 'canada', 'say', 'stand', 'ready', 'retrofit', 'facility', 'forward', 'vx']"
10,1385043954584981507,buissonnierem,2021-04-22 01:33:06,en,us gov use ownership crucial vx patent push companies share expertise w/ manufacture,11,1,US gov can use its ownership of a crucial Vx patent to push companies to share their expertise w/ other manufacture… https://t.co/2pyO672g1B,"[us, gov, use, ownership, crucial, vx, patent, push, companies, share, expertise, w/, manufacture]","['gov', 'use', 'ownership', 'crucial', 'vx', 'patent', 'push', 'company', 'share', 'expertise', 'w/', 'manufacture']"
11,1385038662648336391,buissonnierem,2021-04-22 01:12:04,en,lawrencegostin: us donates vaccine dose lmic saves life science tech shared save nation usg sh,0,21,"RT @LawrenceGostin: If the US donates 1 vaccine dose to a LMIC, it saves a life

If science &amp; tech are shared, it can save a nation

USG sh…","[lawrencegostin:, us, donates, vaccine, dose, lmic, saves, life, science, tech, shared, save, nation, usg, sh]","['lawrencegostin', 'donate', 'vaccine', 'dose', 'lmic', 'save', 'life', 'science', 'tech', 'share', 'save', 'nation', 'usg', 'sh']"
12,1385012232057147398,buissonnierem,2021-04-21 23:27:03,en,realtahiramin: fact check: natashaloder tweeted moderna made statement read,0,66,"RT @realtahiramin: Fact check: @natashaloder.  I tweeted about this when Moderna made its statement . https://t.co/oF24AXatfx

If you read…","[realtahiramin:, fact, check:, natashaloder, tweeted, moderna, made, statement, read]","['realtahiramin', 'fact', 'check', 'natashaloder', 'tweet', 'moderna', 'statement', 'read']"
13,1384996889318338564,buissonnierem,2021-04-21 22:26:05,en,jocelynmackie: - gchallenges seeks non-exclusive access license intellectual property fund use publi,0,2,RT @Jocelyn_Mackie: 👇🏻- this is why ⁦@gchallenges⁩ seeks a non-exclusive access license to intellectual property we fund for use in a publi…,"[jocelynmackie:, -, gchallenges, seeks, non-exclusive, access, license, intellectual, property, fund, use, publi]","['jocelynmackie', 'gchallenges', 'seek', 'non', 'exclusive', 'access', 'license', 'intellectual', 'property', 'fund', 'use', 'publi']"
14,1384574231594295297,buissonnierem,2021-04-20 18:26:35,und,,13,7,👇 https://t.co/JCAK3C25Jl,[],[]
15,1383791825639469059,buissonnierem,2021-04-18 14:37:35,en,elstorreele: mere months moderna transformed old polaroid factory america state-of-the-art vaccine-production centre,0,98,"RT @ElsTorreele: In mere months, Moderna transformed an old Polaroid factory in America into a state-of-the-art vaccine-production centre.…","[elstorreele:, mere, months, moderna, transformed, old, polaroid, factory, america, state-of-the-art, vaccine-production, centre]","['elstorreele', 'mere', 'month', 'moderna', 'transform', 'old', 'polaroid', 'factory', 'america', 'state', 'art', 'vaccine', 'production', 'centre']"
16,1383059820916400133,buissonnierem,2021-04-16 14:08:51,en,drtomfrieden: mrna technology easier tweak case dangerous variants emerge less susceptible production problems tha,0,390,RT @DrTomFrieden: mRNA technology is easier to tweak in case dangerous variants emerge and it's less susceptible to production problems tha…,"[drtomfrieden:, mrna, technology, easier, tweak, case, dangerous, variants, emerge, less, susceptible, production, problems, tha]","['drtomfrieden', 'mrna', 'technology', 'easy', 'tweak', 'case', 'dangerous', 'variant', 'emerge', 'susceptible', 'production', 'problem', 'tha']"
17,1382037747926503426,buissonnierem,2021-04-13 18:27:30,en,zainrizvi: drtomfrieden making powerful case sharing mrna technology help ramp global vaccine production companies,0,10,RT @zainrizvi: .@DrTomFrieden making a powerful case for sharing mRNA technology to help ramp up global vaccine production. Companies have…,"[zainrizvi:, drtomfrieden, making, powerful, case, sharing, mrna, technology, help, ramp, global, vaccine, production, companies]","['zainrizvi', 'drtomfrieden', 'make', 'powerful', 'case', 'share', 'mrna', 'technology', 'help', 'ramp', 'global', 'vaccine', 'production', 'company']"
18,1377995741868793857,buissonnierem,2021-04-02 14:46:01,en,pandemic treaty offers opportunity bring pol power flailing governance mechanism,5,4,"""The pandemic treaty offers an opportunity to bring pol. power to a flailing governance mechanism. But there is no… https://t.co/If2R32QvbZ","[pandemic, treaty, offers, opportunity, bring, pol, power, flailing, governance, mechanism]","['pandemic', 'treaty', 'offer', 'opportunity', 'bring', 'pol', 'power', 'flail', 'governance', 'mechanism']"
19,1377962427032207366,buissonnierem,2021-04-02 12:33:38,en,failure translate tech progress effective global health response protect vulnerable,10,6,"""Our failure to translate tech progress into an effective global health response... and protect the most vulnerable… https://t.co/dx0k45l42J","[failure, translate, tech, progress, effective, global, health, response, protect, vulnerable]","['failure', 'translate', 'tech', 'progress', 'effective', 'global', 'health', 'response', 'protect', 'vulnerable']"
20,1377386095646711809,buissonnierem,2021-03-31 22:23:30,en,march shots administered high- upper-middle-income countries adm,1,2,"As of March 30, 86% of shots had been administered in high- &amp; upper-middle-income countries. Only 0.1% had been adm… https://t.co/7bU6bYydw1","[march, shots, administered, high-, upper-middle-income, countries, adm]","['march', 'shot', 'administer', 'high-', 'upper', 'middle', 'income', 'country', 'adm']"
21,1377223047170641921,buissonnierem,2021-03-31 11:35:36,en,ever wondered industry's points needing charge high prices maintain strong ip protections support,8,10,Ever wondered about industry's points re. needing to charge high prices &amp; maintain strong IP protections to support… https://t.co/pJPltsHY5R,"[ever, wondered, industry's, points, needing, charge, high, prices, maintain, strong, ip, protections, support]","['wonder', 'industry', 'point', 'need', 'charge', 'high', 'price', 'maintain', 'strong', 'ip', 'protection', 'support']"
